Accession	Country	Region	PMID	gb_lab_construct	Multiple_locations
KC125875	USA				
KC125876	USA				
KC125877	USA				
KC125878	USA				
KC125879	USA				
KC125880	USA				
KC125881	USA				
KC125882	USA				
KC125883	USA				
KC125884	USA				
KC125885	USA				
KC125886	USA				
KC125887	USA				
KC125888	USA				
KC125889	USA				
KC125890	USA				
KC125891	USA				
KC125892	USA				
KC125893	USA				
KC125894	USA				
KC125895	USA				
KC125896	USA				
KC125897	USA				
KC125898	USA				
KC125899	USA				
KC125900	USA				
KC125901	USA				
KC125902	USA				
KC125903	USA				
KC125904	USA				
KC125905	USA				
KC125906	USA				
KC125907	USA				
KC125908	USA				
KC125909	USA				
KC125910	USA				
KC125911	USA				
KC125912	USA				
KC125913	USA				
KC125914	USA				
KC125915	USA				
KC125916	USA				
KC125917	USA				
KC125918	USA				
KC125919	USA				
KC125920	USA				
KC125921	USA				
KC125922	USA				
KC125923	USA				
KC125924	USA				
KC125925	USA				
KC125926	USA				
KC125927	USA				
KC125928	USA				
KC125929	USA				
KC125930	USA				
KC125931	USA				
KC125932	USA				
KC125933	USA				
KC125934	USA				
KC125935	USA				
KC125936	USA				
KC125937	USA				
KC125938	USA				
KC125939	USA				
KC125940	USA				
KC125941	USA				
KC125942	USA				
KC125943	USA				
KC125944	USA				
KC125945	USA				
KC125946	USA				
KC125947	USA				
KC125948	USA				
KC125949	USA				
KC125950	USA				
KC125951	USA				
KC125952	USA				
KC125953	USA				
KC125954	USA				
KC125955	USA				
KC125956	USA				
KC125957	USA				
KC125958	USA				
KC125959	USA				
KC125960	USA				
KC125961	USA				
KC125962	USA				
KC125963	USA				
KC125964	USA				
KC125965	USA				
KC125966	USA				
KC125967	USA				
KC125968	USA				
KC125969	USA				
KC125970	USA				
KC125971	USA				
KC125972	USA				
KC125973	USA				
KC125974	USA				
KC125975	USA				
KC125976	USA				
KC125977	USA				
KC125978	USA				
KC125979	USA				
KC125980	USA				
KC125981	USA				
KC125982	USA				
KC125983	USA				
KC125984	USA				
KC125985	USA				
KC125986	USA				
KC125987	USA				
KC125988	USA				
KC125989	USA				
KC125990	USA				
KC125991	USA				
KC125992	USA				
KC125993	USA				
KC125994	USA				
KC125995	USA				
KC125996	USA				
KC125997	USA				
KC125998	USA				
KC125999	USA				
KC126000	USA				
KC126001	USA				
KC126002	USA				
KC126003	USA				
KC126004	USA				
KC126005	USA				
KC126006	USA				
KC126007	USA				
KC126008	USA				
KC126009	USA				
KC126010	USA				
KC126011	USA				
KC126012	USA				
KC126013	USA				
KC126014	USA				
KC126015	USA				
KC126016	USA				
KC126017	USA				
KC126018	USA				
KC126019	USA				
KC126020	USA				
KC126021	USA				
KC126022	USA				
KC126023	USA				
KC126024	USA				
KC126025	USA				
KC126026	USA				
KC126027	USA				
KC126028	USA				
KC126029	USA				
KC126030	USA				
KC126031	USA				
KC126032	USA				
KC126033	USA				
KC126034	USA				
KC126035	USA				
KC126036	USA				
KC126037	USA				
KC126038	USA				
KC126039	USA				
KC126040	USA				
KC126041	USA				
KC126042	USA				
KC126043	USA				
KC126044	USA				
KC126045	USA				
KC126046	USA				
KC126047	USA				
KC126048	USA				
KC126049	USA				
KC126050	USA				
KC126051	USA				
KC126052	USA				
KC126053	USA				
KC126054	USA				
KC126055	USA				
KC126056	USA				
KC126057	USA				
KC126058	USA				
KC126059	USA				
KC126060	USA				
KC126061	USA				
KC126062	USA				
KC126063	USA				
KC126064	USA				
KC126065	USA				
KC126066	USA				
KC126067	USA				
KC126068	USA				
KC126069	USA				
KC126070	USA				
KC126071	USA				
KC126072	USA				
KC126073	USA				
KC126074	USA				
KC126075	USA				
KC126076	USA				
KC126077	USA				
KC126078	USA				
KC126079	USA				
KC126080	USA				
KC126081	USA				
KC126082	USA				
KC126083	USA				
KC126084	USA				
KC126085	USA				
KC126086	USA				
KC126087	USA				
KC126088	USA				
KC126089	USA				
KC126090	USA				
KC126091	USA				
KC126092	USA				
KC126093	USA				
KC126094	USA				
KC126095	USA				
KC126096	USA				
KC126097	USA				
KC126098	USA				
KC126099	USA				
KC126100	USA				
KC126101	USA				
KC126102	USA				
KC126103	USA				
KC126104	USA				
KC126105	USA				
KC126106	USA				
KC126107	USA				
KC126108	USA				
KC126109	USA				
KC126110	USA				
KC126111	USA				
KC126112	USA				
KC126113	USA				
KC126114	USA				
KC126115	USA				
KC126116	USA				
KC126117	USA				
KC126118	USA				
KC126119	USA				
KC126120	USA				
KC126121	USA				
KC126122	USA				
KC126123	USA				
KC126124	USA				
KC126125	USA				
KC126126	USA				
KC126127	USA				
KC126128	USA				
KC126129	USA				
KC126130	USA				
KC126131	USA				
KC126132	USA				
KC126133	USA				
KC126134	USA				
KC126135	USA				
KC126136	USA				
KC126137	USA				
KC126138	USA				
KC126139	USA				
KC126140	USA				
KC126141	USA				
KC126142	USA				
KC126143	USA				
KC126144	USA				
KC126145	USA				
KC126146	USA				
KC126147	USA				
KC126148	USA				
KC126149	USA				
KC126150	USA				
KC126151	USA				
KC126152	USA				
KC126153	USA				
KC126154	USA				
KC126155	USA				
KC126156	USA				
KC126157	USA				
KC126158	USA				
KC126159	USA				
KC126160	USA				
KC126161	USA				
KC126162	USA				
KC126163	USA				
KC126164	USA				
KC126165	USA				
KC126166	USA				
KC126167	USA				
KC126168	USA				
KC126169	USA				
KC126170	USA				
KC126171	USA				
KC126172	USA				
KC126173	USA				
KC126174	USA				
KC126175	USA				
KC126176	USA				
KC126177	USA				
KC126178	USA				
KC126179	USA				
KC126180	USA				
KC126181	USA				
KC126182	USA				
KC126183	USA				
KC126184	USA				
KC126185	USA				
KC126186	USA				
KC126187	USA				
KC126188	USA				
KC126189	USA				
KC126190	USA				
KC126191	USA				
KC126192	USA				
KC126193	USA				
KC126194	USA				
KC126195	USA				
KC126196	USA				
KC126197	USA				
KC126198	USA				
KC126199	USA				
KC126200	USA				
KC126201	USA				
KC126202	USA				
KC126203	USA				
KC126204	USA				
KC126205	USA				
KC126206	USA				
KC126207	USA				
KC126208	USA				
KC126209	USA				
KC126210	USA				
KC126211	USA				
KC126212	USA				
KC126213	USA				
KC126214	USA				
KC126215	USA				
KC126216	USA				
KC126217	USA				
KC126218	USA				
KC126219	USA				
KC126220	USA				
KC126221	USA				
KC126222	USA				
KC126223	USA				
KC126224	USA				
KC126225	USA				
KC126226	USA				
KC126227	USA				
KC126228	USA				
KC126229	USA				
KC126230	USA				
KC126231	USA				
KC126232	USA				
KC126233	USA				
KC126234	USA				
KC126235	USA				
KC126236	USA				
KC126237	USA				
KC126238	USA				
KC126239	USA				
KC126240	USA				
KC126241	USA				
KC126242	USA				
KC126243	USA				
KC126244	USA				
KC126245	USA				
KC126246	USA				
KC126247	USA				
KC126248	USA				
KC126249	USA				
KC126250	USA				
KC126251	USA				
KC126252	USA				
KC126253	USA				
KC126254	USA				
KC126255	USA				
KC126256	USA				
KC126257	USA				
KC126258	USA				
KC126259	USA				
KC126260	USA				
KC126261	USA				
KC126262	USA				
KC126263	USA				
KC126264	USA				
KC126265	USA				
KC126266	USA				
KC126267	USA				
KC126268	USA				
KC126269	USA				
KC126270	USA				
KC126271	USA				
KC126272	USA				
KC126273	USA				
KC126274	USA				
KC126275	USA				
KC126276	USA				
KC126277	USA				
KC126278	USA				
KC126279	USA				
KC126280	USA				
KC126281	USA				
KC126282	USA				
KC126283	USA				
KC126284	USA				
KC126285	USA				
KC126286	USA				
KC126287	USA				
KC126288	USA				
KC126289	USA				
KC126290	USA				
KC126291	USA				
KC126292	USA				
KC126293	USA				
KC126294	USA				
KC126295	USA				
KC126296	USA				
KC126297	USA				
KC126298	USA				
KC126299	USA				
KC126300	USA				
KC126301	USA				
KC126302	USA				
KC126303	USA				
KC126304	USA				
KC126305	USA				
KC126306	USA				
KC126307	USA				
KC126308	USA				
KC126309	USA				
KC126310	USA				
KC126311	USA				
KC126312	USA				
KC126313	USA				
KC126314	USA				
KC126315	USA				
KC126316	USA				
KC126317	USA				
KC126318	USA				
KC126319	USA				
KC126320	USA				
KC126321	USA				
KC126322	USA				
KC126323	USA				
KC126324	USA				
KC126325	USA				
KC126326	USA				
KC126327	USA				
KC126328	USA				
KC126329	USA				
KC126330	USA				
KC126331	USA				
KC126332	USA				
KC126333	USA				
KC126334	USA				
KC126335	USA				
KC126336	USA				
KC126337	USA				
KC126338	USA				
KC126339	USA				
KC126340	USA				
KC126341	USA				
KC126342	USA				
KC126343	USA				
KC126344	USA				
KC126345	USA				
KC126346	USA				
KC126347	USA				
KC126348	USA				
KC126349	USA				
KC126350	USA				
KC126351	USA				
KC126352	USA				
KC126353	USA				
KC126354	USA				
KC126355	USA				
KC126356	USA				
KC126357	USA				
KC126358	USA				
KC126359	USA				
KC126360	USA				
KC126361	USA				
KC126362	USA				
KC126363	USA				
KC126364	USA				
KC126365	USA				
KC126366	USA				
KC126367	USA				
KC126368	USA				
KC126369	USA				
KC126370	USA				
KC126371	USA				
KC126372	USA				
KC126373	USA				
KC126374	USA				
KC126375	USA				
KC126376	USA				
KC126377	USA				
KC126378	USA				
KC126379	USA				
KC126380	USA				
KC126381	USA				
KC126382	USA				
KC126383	USA				
KC126384	USA				
KC126385	USA				
KC126386	USA				
KC126387	USA				
KC126388	USA				
KC126389	USA				
KC126390	USA				
KC126391	USA				
KC126392	USA				
KC126393	USA				
KC126394	USA				
KC126395	USA				
KC126396	USA				
KC126397	USA				
KC126398	USA				
KC126399	USA				
KC126400	USA				
KC126401	USA				
KC126402	USA				
KC126403	USA				
KC126404	USA				
KC126405	USA				
KC126406	USA				
KC126407	USA				
KC126408	USA				
KC126409	USA				
KC126410	USA				
KC126411	USA				
KC126412	USA				
KC126413	USA				
KC126414	USA				
KC126415	USA				
KC126416	USA				
KC126417	USA				
KC126418	USA				
KC126419	USA				
KC126420	USA				
KC126421	USA				
KC126422	USA				
KC126423	USA				
KC126424	USA				
KC126425	USA				
KC126426	USA				
KC126427	USA				
KC126428	USA				
KC126429	USA				
KC126430	USA				
KC126431	USA				
KC126432	USA				
KC126433	USA				
KC126434	USA				
KC126435	USA				
KC126436	USA				
KC126437	USA				
KC126438	USA				
KC126439	USA				
KC126440	USA				
KC126441	USA				
KC126442	USA				
KC126443	USA				
KC126444	USA				
KC126445	USA				
KC126446	USA				
KC126447	USA				
KC126448	USA				
KC126449	USA				
KC126450	USA				
KC126451	USA				
KC126452	USA				
KC126453	USA				
KC126454	USA				
KC126455	USA				
KC126456	USA				
KC126457	USA				
KC126458	USA				
KC126459	USA				
KC126460	USA				
KC126461	USA				
KC126462	USA				
KC126463	USA				
KC126464	USA				
KC126465	USA				
KC126466	USA				
KC126467	USA				
KC126468	USA				
KC126469	USA				
KC126470	USA				
KC126471	USA				
KC126472	USA				
KC126473	USA				
KC126474	USA				
KC126475	USA				
KC126476	USA				
KC126477	USA				
KC126478	USA				
KC126479	USA				
KC126480	USA				
KC126481	USA				
KC126482	USA				
KC126483	USA				
KC126484	USA				
KC126485	USA				
KC126486	USA				
KC126487	USA				
KC126488	USA				
KC126489	USA				
KC126490	USA				
KC126491	USA				
KC126492	USA				
KC126493	USA				
KC126494	USA				
KC126495	USA				
KC126496	USA				
KC126497	USA				
KC126498	USA				
KC126499	USA				
KC126500	USA				
KC126501	USA				
KC126502	USA				
KC126503	USA				
KC126504	USA				
KC126505	USA				
KC126506	USA				
KC126507	USA				
KC126508	USA				
KC126509	USA				
KC126510	USA				
KC126511	USA				
KC126512	USA				
KC126513	USA				
KC126514	USA				
KC126515	USA				
KC126516	USA				
KC126517	USA				
KC126518	USA				
KC126519	USA				
KC126520	USA				
KC126521	USA				
KC126522	USA				
KC126523	USA				
KC126524	USA				
KC126525	USA				
KC126526	USA				
KC126527	USA				
KC126528	USA				
KC126529	USA				
KC126530	USA				
KC126531	USA				
KC126532	USA				
KC126533	USA				
KC126534	USA				
KC126535	USA				
KC126536	USA				
KC126537	USA				
KC126538	USA				
KC126539	USA				
KC126540	USA				
KC126541	USA				
KC126542	USA				
KC126543	USA				
KC126544	USA				
KC126545	USA				
KC126546	USA				
KC126547	USA				
KC126548	USA				
KC126549	USA				
KC126550	USA				
KC126551	USA				
KC126552	USA				
KC126553	USA				
KC126554	USA				
KC126555	USA				
KC126556	USA				
KC126557	USA				
KC126558	USA				
KC126559	USA				
KC126560	USA				
KC126561	USA				
KC126562	USA				
KC126563	USA				
KC126564	USA				
KC126565	USA				
KC126566	USA				
KC126567	USA				
KC126568	USA				
KC126569	USA				
KC126570	USA				
KC126571	USA				
KC126572	USA				
KC126573	USA				
KC126574	USA				
KC126575	USA				
KC126576	USA				
KC126577	USA				
KC126578	USA				
KC126579	USA				
KC126580	USA				
KC126581	USA				
KC126582	USA				
KC126583	USA				
KC126584	USA				
KC126585	USA				
KC126586	USA				
KC126587	USA				
KC126588	USA				
KC126589	USA				
KC126590	USA				
KC126591	USA				
KC126592	USA				
KC126593	USA				
KC126594	USA				
KC126595	USA				
KC126596	USA				
KC126597	USA				
KC126598	USA				
KC126599	USA				
KC126600	USA				
KC126601	USA				
KC126602	USA				
KC126603	USA				
KC126604	USA				
KC126605	USA				
KC126606	USA				
KC126607	USA				
KC126608	USA				
KC126609	USA				
KC126610	USA				
KC126611	USA				
KC126612	USA				
KC126613	USA				
KC126614	USA				
KC126615	USA				
KC126616	USA				
KC126617	USA				
KC126618	USA				
KC126619	USA				
KC126620	USA				
KC126621	USA				
KC126622	USA				
KC126623	USA				
KC126624	USA				
KC126625	USA				
KC126626	USA				
KC126627	USA				
KC126628	USA				
KC126629	USA				
KC126630	USA				
KC126631	USA				
KC126632	USA				
KC126633	USA				
KC126634	USA				
KC126635	USA				
KC126636	USA				
KC126637	USA				
KC126638	USA				
KC126639	USA				
KC126640	USA				
KC126641	USA				
KC126642	USA				
KC126643	USA				
KC126644	USA				
KC126645	USA				
KC126646	USA				
KC126647	USA				
KC126648	USA				
KC126649	USA				
KC126650	USA				
KC126651	USA				
KC126652	USA				
KC126653	USA				
KC126654	USA				
KC126655	USA				
KC126656	USA				
KC126657	USA				
KC126658	USA				
KC126659	USA				
KC126660	USA				
KC126661	USA				
KC126662	USA				
KC126663	USA				
KC126664	USA				
KC126665	USA				
KC126666	USA				
KC126667	USA				
KC126668	USA				
KC126669	USA				
KC126670	USA				
KC126671	USA				
KC126672	USA				
KC126673	USA				
KC126674	USA				
KC126675	USA				
KC126676	USA				
KC126677	USA				
KC126678	USA				
KC126679	USA				
KC126680	USA				
KC126681	USA				
KC126682	USA				
KC126683	USA				
KC126684	USA				
KC126685	USA				
KC126686	USA				
KC126687	USA				
KC126688	USA				
KC126689	USA				
KC126690	USA				
KC126691	USA				
KC126692	USA				
KC126693	USA				
KC126694	USA				
KC126695	USA				
KC126696	USA				
KC126697	USA				
KC126698	USA				
KC126699	USA				
KC126700	USA				
KC126701	USA				
KC126702	USA				
KC126703	USA				
KC126704	USA				
KC126705	USA				
KC126706	USA				
KC126707	USA				
KC126708	USA				
KC126709	USA				
KC126710	USA				
KC126711	USA				
KC126712	USA				
KC126713	USA				
KC126714	USA				
KC126715	USA				
KC126716	USA				
KC126717	USA				
KC126718	USA				
KC126719	USA				
KC126720	USA				
KC126721	USA				
KC126722	USA				
KC126723	USA				
KC126724	USA				
KC126725	USA				
KC126726	USA				
KC126727	USA				
KC126728	USA				
KC126729	USA				
KC126730	USA				
KC126731	USA				
KC126732	USA				
KC126733	USA				
KC126734	USA				
KC126735	USA				
KC126736	USA				
KC126737	USA				
KC126738	USA				
KC126739	USA				
KC126740	USA				
KC126741	USA				
KC126742	USA				
KC126743	USA				
KC126744	USA				
KC126745	USA				
KC126746	USA				
KC126747	USA				
KC126748	USA				
KC126749	USA				
KC126750	USA				
KC126751	USA				
KC126752	USA				
KC126753	USA				
KC126754	USA				
KC126755	USA				
KC126756	USA				
KC126757	USA				
KC126758	USA				
KC126759	USA				
KC126760	USA				
KC126761	USA				
KC126762	USA				
KC126763	USA				
KC126764	USA				
KC126765	USA				
KC126766	USA				
KC126767	USA				
KC126768	USA				
KC126769	USA				
KC126770	USA				
KC126771	USA				
KC126772	USA				
KC126773	USA				
KC126774	USA				
KC126775	USA				
KC126776	USA				
KC126777	USA				
KC126778	USA				
KC126779	USA				
KC126780	USA				
KC126781	USA				
KC126782	USA				
KC126783	USA				
KC126784	USA				
KC126785	USA				
KC126786	USA				
KC126787	USA				
KC126788	USA				
KC126789	USA				
KC126790	USA				
KC126791	USA				
KC126792	USA				
KC126793	USA				
KC126794	USA				
KC126795	USA				
KC126796	USA				
KC126797	USA				
KC126798	USA				
KC126799	USA				
KC126800	USA				
KC126801	USA				
KC126802	USA				
KC126803	USA				
KC126804	USA				
KC126805	USA				
KC126806	USA				
KC126807	USA				
KC126808	USA				
KC126809	USA				
KC126810	USA				
KC126811	USA				
KC126812	USA				
KC126813	USA				
KC126814	USA				
KC126815	USA				
KC126816	USA				
KC126817	USA				
KC126818	USA				
KC126819	USA				
KC126820	USA				
KC126821	USA				
KC126822	USA				
KC126823	USA				
KC126824	USA				
KC126825	USA				
KC126826	USA				
KC126827	USA				
KC126828	USA				
KC126829	USA				
KC126830	USA				
KC126831	USA				
KC126832	USA				
KC126833	USA				
KC126834	USA				
KC126835	USA				
KC126836	USA				
KC126837	USA				
KC126838	USA				
KC126839	USA				
KC126840	USA				
KC126841	USA				
KC126842	USA				
KC126843	USA				
KC126844	USA				
KC126845	USA				
KC126846	USA				
KC126847	USA				
KC126848	USA				
KC126849	USA				
KC126850	USA				
KC126851	USA				
KC126852	USA				
KC126853	USA				
KC126854	USA				
KC126855	USA				
KC126856	USA				
KC126857	USA				
KC126858	USA				
KC126859	USA				
KC126860	USA				
KC126861	USA				
KC126862	USA				
KC126863	USA				
KC126864	USA				
KC126865	USA				
KC126866	USA				
KC126867	USA				
KC126868	USA				
KC126869	USA				
KC126870	USA				
KC126871	USA				
KC126872	USA				
KC126873	USA				
KC126874	USA				
KC126875	USA				
KC126876	USA				
KC126877	USA				
KC126878	USA				
KC126879	USA				
KC126880	USA				
KC126881	USA				
KC126882	USA				
KC126883	USA				
KC126884	USA				
KC126885	USA				
KC126886	USA				
KC126887	USA				
KC126888	USA				
KC126889	USA				
KC126890	USA				
KC126891	USA				
KC126892	USA				
KC126893	USA				
KC126894	USA				
KC126895	USA				
KC126896	USA				
KC126897	USA				
KC126898	USA				
KC126899	USA				
KC126900	USA				
KC126901	USA				
KC126902	USA				
KC126903	USA				
KC126904	USA				
KC126905	USA				
KC126906	USA				
KC126907	USA				
KC126908	USA				
KC126909	USA				
KC126910	USA				
KC126911	USA				
KC126912	USA				
KC126913	USA				
KC126914	USA				
KC126915	USA				
KC126916	USA				
KC126917	USA				
KC126918	USA				
KC126919	USA				
KC126920	USA				
KC126921	USA				
KC126922	USA				
KC126923	USA				
KC126924	USA				
KC126925	USA				
KC126926	USA				
KC126927	USA				
KC126928	USA				
KC126929	USA				
KC126930	USA				
KC126931	USA				
KC126932	USA				
KC126933	USA				
KC126934	USA				
KC126935	USA				
KC126936	USA				
KC126937	USA				
KC126938	USA				
KC126939	USA				
KC126940	USA				
KC126941	USA				
KC126942	USA				
KC126943	USA				
KC126944	USA				
KC126945	USA				
KC126946	USA				
KC126947	USA				
KC126948	USA				
KC126949	USA				
KC126950	USA				
KC126951	USA				
KC126952	USA				
KC126953	USA				
KC126954	USA				
KC126955	USA				
KC126956	USA				
KC126957	USA				
KC126958	USA				
KC126959	USA				
KC126960	USA				
KC126961	USA				
KC126962	USA				
KC126963	USA				
KC126964	USA				
KC126965	USA				
KC126966	USA				
KC126967	USA				
KC126968	USA				
KC126969	USA				
KC126970	USA				
